Time(s),0.00Hz_dB,86.13Hz_dB,172.27Hz_dB,258.40Hz_dB,344.53Hz_dB,430.66Hz_dB,516.80Hz_dB,602.93Hz_dB,689.06Hz_dB,775.20Hz_dB,861.33Hz_dB,947.46Hz_dB,1033.59Hz_dB,1119.73Hz_dB,1205.86Hz_dB,1291.99Hz_dB,1378.12Hz_dB,1464.26Hz_dB,1550.39Hz_dB,1636.52Hz_dB,1722.66Hz_dB,1808.79Hz_dB,1894.92Hz_dB,1981.05Hz_dB,2067.19Hz_dB,2153.32Hz_dB,2239.45Hz_dB,2325.59Hz_dB,2411.72Hz_dB,2497.85Hz_dB,2583.98Hz_dB,2670.12Hz_dB,2756.25Hz_dB,2842.38Hz_dB,2928.52Hz_dB,3014.65Hz_dB,3100.78Hz_dB,3186.91Hz_dB,3273.05Hz_dB,3359.18Hz_dB,3445.31Hz_dB,3531.45Hz_dB,3617.58Hz_dB,3703.71Hz_dB,3789.84Hz_dB,3875.98Hz_dB,3962.11Hz_dB,4048.24Hz_dB,4134.38Hz_dB,4220.51Hz_dB,4306.64Hz_dB,4392.77Hz_dB,4478.91Hz_dB,4565.04Hz_dB,4651.17Hz_dB,4737.30Hz_dB,4823.44Hz_dB,4909.57Hz_dB,4995.70Hz_dB,5081.84Hz_dB,5167.97Hz_dB,5254.10Hz_dB,5340.23Hz_dB,5426.37Hz_dB,5512.50Hz_dB,5598.63Hz_dB,5684.77Hz_dB,5770.90Hz_dB,5857.03Hz_dB,5943.16Hz_dB,6029.30Hz_dB,6115.43Hz_dB,6201.56Hz_dB,6287.70Hz_dB,6373.83Hz_dB,6459.96Hz_dB,6546.09Hz_dB,6632.23Hz_dB,6718.36Hz_dB,6804.49Hz_dB,6890.62Hz_dB,6976.76Hz_dB,7062.89Hz_dB,7149.02Hz_dB,7235.16Hz_dB,7321.29Hz_dB,7407.42Hz_dB,7493.55Hz_dB,7579.69Hz_dB,7665.82Hz_dB,7751.95Hz_dB,7838.09Hz_dB,7924.22Hz_dB,8010.35Hz_dB,8096.48Hz_dB,8182.62Hz_dB,8268.75Hz_dB,8354.88Hz_dB,8441.02Hz_dB,8527.15Hz_dB,8613.28Hz_dB,8699.41Hz_dB,8785.55Hz_dB,8871.68Hz_dB,8957.81Hz_dB,9043.95Hz_dB,9130.08Hz_dB,9216.21Hz_dB,9302.34Hz_dB,9388.48Hz_dB,9474.61Hz_dB,9560.74Hz_dB,9646.88Hz_dB,9733.01Hz_dB,9819.14Hz_dB,9905.27Hz_dB,9991.41Hz_dB,10077.54Hz_dB,10163.67Hz_dB,10249.80Hz_dB,10335.94Hz_dB,10422.07Hz_dB,10508.20Hz_dB,10594.34Hz_dB,10680.47Hz_dB,10766.60Hz_dB,10852.73Hz_dB,10938.87Hz_dB,11025.00Hz_dB
7.855805,273.227598,312.691066,30.484726,4.595739,2.002540,6.976957,6.708293,3.959510,0.517724,0.301969,1.524407,1.924718,0.859224,1.307705,3.034351,2.534191,1.241073,2.244394,8.843152,6.505243,0.501903,1.831426,0.735134,0.158391,0.280784,0.273305,0.710532,0.734025,0.196698,0.040607,0.191983,0.293328,0.349767,0.139624,0.049181,0.058134,0.086359,0.027127,0.084214,0.054364,0.012113,0.032346,0.039402,0.021216,0.021416,0.014086,0.013101,0.014073,0.021883,0.020389,0.031246,0.028086,0.009375,0.014178,0.016701,0.006365,0.002973,0.002675,0.001509,0.008453,0.008561,0.004559,0.003101,0.000702,0.001392,0.005178,0.002805,0.002835,0.001965,0.000430,0.000834,0.000811,0.002955,0.002927,0.002043,0.003763,0.000486,0.002131,0.002182,0.002057,0.003579,0.004953,0.001421,0.002238,0.003015,0.002121,0.000911,0.001417,0.000146,0.000632,0.000424,0.000782,0.000412,0.000118,0.000296,0.000171,0.000092,0.000123,0.000038,0.000116,0.000036,0.000027,0.000018,0.000028,0.000024,0.000007,0.000002,0.000020,0.000021,0.000009,0.000005,0.000013,0.000025,0.000023,0.000041,0.000062,0.000020,0.000002,0.000013,0.000007,0.000006,0.000024,0.000041,0.000024,0.000021,0.000024,0.000021,0.000022,0.000005
7.905805,85.519552,138.509270,53.181687,9.712801,4.002653,6.968612,7.749469,9.073497,6.452711,8.248385,8.294681,1.348903,1.542231,1.672816,2.131382,3.170837,2.089410,2.446227,1.631344,0.729224,1.112358,0.195902,0.088502,0.447589,1.156726,1.039976,0.783799,0.695406,0.865308,0.386319,0.123095,0.224839,0.014111,0.015117,0.056583,0.114822,0.022682,0.008854,0.022524,0.017430,0.004598,0.001761,0.000562,0.007068,0.011459,0.037297,0.028426,0.022530,0.072709,0.045231,0.001440,0.002637,0.002096,0.008030,0.025561,0.016804,0.004456,0.003100,0.005259,0.001862,0.000880,0.009621,0.008677,0.005996,0.003825,0.004463,0.001142,0.000722,0.001944,0.001119,0.001311,0.000491,0.001217,0.002753,0.003435,0.005536,0.000114,0.003224,0.002587,0.001398,0.000307,0.000494,0.001412,0.000218,0.001485,0.002098,0.001357,0.001269,0.000335,0.000314,0.000728,0.000760,0.000104,0.000014,0.000053,0.000082,0.000030,0.000140,0.000088,0.000021,0.000047,0.000070,0.000016,0.000011,0.000004,0.000005,0.000009,0.000039,0.000023,0.000018,0.000033,0.000016,0.000069,0.000030,0.000032,0.000004,0.000050,0.000008,0.000024,0.000006,0.000053,0.000081,0.000030,0.000001,0.000011,0.000015,0.000009,0.000027,0.000014
7.955805,107.305948,226.306772,68.526235,7.391260,3.423822,2.885718,4.107228,4.389181,2.371959,0.631043,1.676208,4.358637,3.878723,2.138869,8.050137,2.558426,1.065762,1.362576,2.912407,0.663138,0.365643,1.676620,0.665229,0.323227,0.355719,0.369173,0.304596,0.155332,0.046588,0.056296,0.069077,0.106666,0.530068,0.400078,0.073525,0.007069,0.022590,0.057490,0.052711,0.018088,0.012348,0.008351,0.023045,0.018464,0.001718,0.004237,0.005150,0.003597,0.011421,0.015799,0.001541,0.005905,0.007665,0.007055,0.009681,0.007119,0.002239,0.005947,0.001670,0.000683,0.001996,0.003985,0.004759,0.008543,0.005937,0.002978,0.002200,0.003260,0.001948,0.001203,0.001380,0.001071,0.000561,0.004436,0.005994,0.002299,0.002673,0.002210,0.001874,0.001864,0.001739,0.000530,0.000569,0.001030,0.002058,0.001165,0.000771,0.001280,0.000782,0.000490,0.000750,0.001027,0.000652,0.000100,0.000408,0.000456,0.000162,0.000043,0.000047,0.000082,0.000045,0.000028,0.000042,0.000008,0.000034,0.000034,0.000027,0.000031,0.000028,0.000004,0.000017,0.000019,0.000017,0.000019,0.000071,0.000057,0.000022,0.000011,0.000007,0.000008,0.000024,0.000037,0.000014,0.000041,0.000045,0.000022,0.000050,0.000031,0.000002
8.005805,156.283504,135.081902,4.188050,6.005419,11.853540,2.547443,1.965257,2.708678,2.504136,4.865264,1.723671,4.334397,4.972910,3.477251,5.511845,3.812538,1.645869,1.452858,4.449772,2.842259,0.414579,0.485844,0.404452,0.213219,0.563774,0.308361,0.519168,0.480701,0.280350,0.278901,0.274223,0.181622,0.524090,0.240189,0.013666,0.062753,0.073180,0.017079,0.009665,0.007855,0.035394,0.014438,0.002632,0.011786,0.011212,0.033429,0.034819,0.009273,0.014926,0.009574,0.017855,0.009764,0.007322,0.012072,0.013633,0.005825,0.002277,0.003307,0.001943,0.009715,0.007492,0.002134,0.000347,0.000337,0.000120,0.000234,0.001659,0.002357,0.001935,0.002672,0.001920,0.000265,0.000624,0.003128,0.003955,0.002193,0.000298,0.001102,0.000448,0.000496,0.001573,0.004611,0.001870,0.000754,0.000761,0.001333,0.000208,0.000329,0.000594,0.002095,0.000514,0.000464,0.000228,0.000024,0.000166,0.000190,0.000141,0.000263,0.000100,0.000032,0.000013,0.000014,0.000104,0.000034,0.000012,0.000013,0.000020,0.000014,0.000001,0.000018,0.000026,0.000028,0.000048,0.000021,0.000007,0.000036,0.000034,0.000012,0.000014,0.000039,0.000022,0.000004,0.000006,0.000042,0.000066,0.000041,0.000019,0.000007,0.000011
8.055805,65.583591,76.796373,13.583039,5.304605,2.061459,2.185681,0.225943,0.868131,3.421799,1.913437,0.826908,2.896393,1.122232,1.144575,1.922406,1.538208,1.114121,1.401580,1.027950,1.942233,0.508730,1.416482,1.921129,0.806186,0.428243,0.582724,0.672087,0.914386,0.605128,0.331880,0.798826,0.368335,0.374136,0.400558,0.140841,0.108008,0.146427,0.080024,0.056204,0.043519,0.044069,0.045805,0.011882,0.027546,0.024830,0.012810,0.009371,0.001551,0.002573,0.008816,0.016511,0.002516,0.007873,0.009911,0.004858,0.003727,0.002047,0.000362,0.000365,0.000624,0.000721,0.000483,0.001789,0.002564,0.000963,0.002944,0.003378,0.001003,0.000279,0.002593,0.005527,0.003211,0.001216,0.002453,0.001707,0.000843,0.000579,0.000487,0.000493,0.000683,0.000575,0.000800,0.002729,0.001298,0.000971,0.003616,0.002486,0.000353,0.000465,0.001453,0.001086,0.000044,0.000247,0.000166,0.000128,0.000103,0.000350,0.000240,0.000071,0.000031,0.000066,0.000080,0.000056,0.000024,0.000006,0.000014,0.000009,0.000008,0.000044,0.000038,0.000015,0.000001,0.000004,0.000011,0.000009,0.000005,0.000006,0.000018,0.000022,0.000014,0.000031,0.000080,0.000063,0.000024,0.000001,0.000027,0.000034,0.000012,0.000004
8.105805,20.393872,29.656273,9.762618,1.369165,3.110498,2.964932,5.528849,3.313200,1.886637,4.902946,5.522915,4.265069,1.712993,0.625678,0.198334,3.670517,4.558836,2.601669,1.104633,0.096111,1.108280,1.284773,0.640083,0.462479,0.747972,0.389591,0.101611,0.132056,0.122305,0.487797,0.147264,0.281708,0.172005,0.318732,0.161306,0.036592,0.028468,0.025181,0.030574,0.018505,0.023905,0.015889,0.001767,0.004548,0.011324,0.015163,0.048284,0.022173,0.005684,0.016021,0.023433,0.005112,0.007786,0.014045,0.005453,0.001252,0.003223,0.006734,0.004801,0.000618,0.002084,0.003560,0.002396,0.002682,0.002057,0.002589,0.002023,0.001708,0.000604,0.002017,0.005033,0.006330,0.002445,0.000718,0.000767,0.000635,0.001240,0.001324,0.000726,0.000156,0.001296,0.001761,0.001031,0.001957,0.001483,0.001134,0.003491,0.002698,0.000730,0.000400,0.000787,0.000665,0.000095,0.000034,0.000045,0.000189,0.000168,0.000113,0.000123,0.000151,0.000079,0.000013,0.000012,0.000005,0.000014,0.000023,0.000015,0.000021,0.000035,0.000053,0.000108,0.000012,0.000005,0.000002,0.000006,0.000021,0.000037,0.000029,0.000019,0.000015,0.000048,0.000030,0.000025,0.000015,0.000010,0.000015,0.000008,0.000009,0.000004
8.155805,46.373773,120.707164,35.227927,2.615624,1.030618,2.806614,7.015212,5.221112,0.845209,1.463435,1.971066,2.652399,4.590166,1.027486,7.062179,15.408692,2.280423,0.259927,2.039127,1.642724,1.106364,1.989856,1.609883,0.266434,0.057774,0.346460,0.544884,0.298837,0.134149,0.290137,0.570554,0.301136,0.241983,0.354042,0.372280,0.251875,0.044566,0.022659,0.005145,0.019549,0.011112,0.002876,0.012515,0.003361,0.000737,0.004784,0.019525,0.053907,0.016835,0.017751,0.008497,0.009992,0.011948,0.020679,0.014744,0.006703,0.018027,0.021194,0.005105,0.000921,0.001970,0.001659,0.000248,0.000816,0.001515,0.004047,0.002093,0.003659,0.002253,0.002194,0.000104,0.000226,0.000057,0.000636,0.000680,0.001199,0.002081,0.000113,0.000536,0.001704,0.001598,0.003613,0.003545,0.001129,0.001772,0.001104,0.002343,0.001715,0.001276,0.000745,0.000441,0.000168,0.000069,0.000038,0.000041,0.000034,0.000091,0.000205,0.000304,0.000144,0.000070,0.000023,0.000004,0.000007,0.000015,0.000018,0.000028,0.000019,0.000034,0.000035,0.000007,0.000009,0.000002,0.000003,0.000004,0.000005,0.000036,0.000050,0.000061,0.000043,0.000003,0.000026,0.000010,0.000003,0.000006,0.000007,0.000005,0.000002,0.000000
8.205805,55.621087,145.644292,11.945410,9.002718,9.694470,15.180802,16.264056,5.008155,1.530807,3.488609,2.184518,0.288395,1.103420,3.250139,2.797694,2.221322,0.377557,0.420280,0.532874,0.859254,1.182059,0.255542,0.783760,0.975857,0.318400,0.162343,0.209114,0.242905,0.069433,0.155704,0.241320,0.097289,0.377181,0.513738,0.321623,0.218980,0.118256,0.066377,0.053140,0.019331,0.054545,0.022009,0.007034,0.016311,0.003179,0.010096,0.008500,0.001434,0.003275,0.008216,0.017657,0.005371,0.009976,0.011258,0.003759,0.006885,0.006860,0.001786,0.001581,0.004228,0.002029,0.001608,0.005604,0.004250,0.004561,0.005142,0.003814,0.003917,0.006242,0.006218,0.005090,0.003480,0.003081,0.000290,0.003415,0.002091,0.001174,0.001992,0.005173,0.005075,0.001403,0.000484,0.000833,0.002708,0.007398,0.002236,0.001494,0.000967,0.000896,0.000335,0.000234,0.000283,0.000404,0.000552,0.000230,0.000112,0.000146,0.000067,0.000039,0.000005,0.000007,0.000002,0.000027,0.000047,0.000042,0.000022,0.000016,0.000022,0.000006,0.000012,0.000003,0.000010,0.000012,0.000012,0.000016,0.000036,0.000034,0.000015,0.000004,0.000007,0.000004,0.000002,0.000015,0.000033,0.000021,0.000008,0.000006,0.000014,0.000009
8.255805,16.585955,36.977717,25.971511,10.002870,2.363722,29.493019,97.029639,29.250566,2.665551,10.968540,2.421717,3.875873,4.524177,1.559815,0.902753,2.369326,3.421925,2.706741,1.884787,0.918732,1.162516,1.311109,0.406296,0.052013,0.171898,0.087582,0.230441,0.257695,0.039696,0.307875,0.333588,0.019779,0.094618,0.045845,0.076932,0.052584,0.051510,0.012563,0.044340,0.036023,0.031469,0.037250,0.017167,0.003782,0.004215,0.008066,0.013646,0.006049,0.000763,0.021309,0.031144,0.019623,0.016631,0.002623,0.006011,0.007469,0.004860,0.013317,0.011020,0.005264,0.005703,0.000626,0.003314,0.002979,0.000928,0.001638,0.001397,0.000539,0.004294,0.004781,0.001268,0.002287,0.004282,0.003173,0.000986,0.001175,0.000753,0.001810,0.000910,0.000166,0.000824,0.002836,0.003266,0.001779,0.000418,0.000687,0.001322,0.001611,0.000375,0.000396,0.000633,0.000084,0.000142,0.000399,0.000147,0.000006,0.000090,0.000018,0.000039,0.000065,0.000063,0.000025,0.000019,0.000009,0.000009,0.000012,0.000004,0.000018,0.000023,0.000035,0.000027,0.000026,0.000006,0.000012,0.000033,0.000013,0.000014,0.000005,0.000040,0.000057,0.000041,0.000046,0.000023,0.000017,0.000039,0.000014,0.000032,0.000011,0.000004
8.305805,10.379030,63.358975,20.385388,15.423980,15.451888,3.922883,2.267040,1.272555,2.434453,1.317223,0.551955,3.620825,2.712127,4.956560,1.754674,0.746950,3.202010,6.423710,3.946764,0.069589,0.692306,0.104607,0.517785,0.803425,0.219996,0.107481,0.267587,0.180104,0.115721,0.476170,0.653363,0.469305,0.539191,0.151633,0.119811,0.337991,0.098061,0.016146,0.035171,0.050268,0.049786,0.017101,0.027867,0.005701,0.034682,0.012207,0.004289,0.003003,0.000915,0.010288,0.014663,0.007779,0.009029,0.008942,0.005983,0.004340,0.001255,0.000430,0.000315,0.000654,0.000832,0.000576,0.002828,0.000361,0.001501,0.000367,0.000856,0.003497,0.001741,0.000907,0.001196,0.000880,0.001429,0.002028,0.007017,0.003310,0.000329,0.000587,0.001175,0.001393,0.000707,0.002759,0.006796,0.001110,0.000172,0.001111,0.000888,0.000401,0.000382,0.000187,0.000141,0.000248,0.000249,0.000112,0.000157,0.000127,0.000020,0.000012,0.000015,0.000014,0.000011,0.000019,0.000019,0.000010,0.000018,0.000010,0.000024,0.000026,0.000070,0.000103,0.000073,0.000020,0.000013,0.000025,0.000005,0.000005,0.000005,0.000015,0.000015,0.000015,0.000023,0.000061,0.000030,0.000007,0.000007,0.000023,0.000054,0.000022,0.000002
8.355805,19.991311,30.557091,10.517854,6.193075,3.712446,0.755094,0.089883,4.013079,7.058894,2.433551,2.551072,0.787983,1.262273,2.834583,2.745816,2.194985,1.595173,2.694566,4.953881,2.184828,0.955841,1.340823,0.802462,0.168084,0.199494,0.415696,0.660091,0.263143,0.052165,0.133495,0.107906,0.120273,0.227698,0.235358,0.094959,0.090319,0.091138,0.058756,0.007678,0.012925,0.072974,0.093863,0.053621,0.023234,0.042380,0.015909,0.002698,0.006561,0.016909,0.017752,0.004588,0.004078,0.007946,0.003101,0.001446,0.005759,0.002825,0.001926,0.003382,0.005539,0.005342,0.001548,0.000407,0.003013,0.002159,0.001536,0.001509,0.000524,0.001895,0.001663,0.000801,0.001823,0.001432,0.001415,0.003128,0.005240,0.006841,0.001592,0.000537,0.001165,0.003218,0.004477,0.000877,0.000693,0.001062,0.001206,0.002971,0.002399,0.000442,0.000365,0.000238,0.000074,0.000070,0.000047,0.000161,0.000035,0.000012,0.000044,0.000015,0.000107,0.000083,0.000012,0.000009,0.000026,0.000033,0.000024,0.000034,0.000024,0.000010,0.000005,0.000002,0.000003,0.000010,0.000009,0.000005,0.000023,0.000031,0.000020,0.000020,0.000059,0.000053,0.000003,0.000011,0.000032,0.000042,0.000017,0.000018,0.000013,0.000001
8.405805,2.444413,10.519218,32.314543,14.918571,5.606868,9.401727,11.511097,0.699634,1.044603,1.084303,3.796374,3.976187,3.030412,0.366775,0.668456,0.764897,2.472296,1.579069,0.198937,0.133554,0.773590,1.722240,1.947416,1.523746,0.232916,0.395743,0.370369,0.174001,0.213401,0.208492,0.386782,0.174905,0.444146,0.638283,0.158504,0.114989,0.055261,0.016029,0.097294,0.199721,0.154210,0.110262,0.106230,0.056137,0.026821,0.027622,0.021547,0.038960,0.048784,0.055984,0.087382,0.100918,0.073196,0.058723,0.070320,0.045907,0.020047,0.022645,0.033905,0.028801,0.031669,0.044215,0.059500,0.053588,0.047654,0.037688,0.031173,0.039482,0.043475,0.042118,0.037106,0.024867,0.019281,0.020743,0.019640,0.016596,0.019569,0.017475,0.013396,0.016414,0.022448,0.025386,0.027114,0.030027,0.033052,0.023574,0.020817,0.019207,0.015960,0.020697,0.028414,0.027220,0.021850,0.019263,0.021711,0.024715,0.022883,0.018958,0.018057,0.017989,0.017812,0.018319,0.017629,0.017260,0.018309,0.018444,0.017217,0.016534,0.016905,0.016866,0.016143,0.015774,0.016493,0.017678,0.017058,0.015775,0.016150,0.016709,0.016927,0.016990,0.016186,0.015528,0.015659,0.015877,0.015643,0.015310,0.015026,0.015800,0.008373
8.455805,41.786916,222.117837,84.605184,29.105812,3.869696,3.585966,4.556927,4.508777,3.110680,1.021423,2.065252,3.694252,5.330115,3.385989,4.095313,2.896501,5.618191,6.728248,4.986863,2.674607,1.396055,1.247420,0.432600,0.849664,1.108685,0.448063,0.329156,0.101709,0.175060,0.425838,0.671730,0.362593,0.286860,0.252710,0.447268,0.372953,0.202615,0.156760,0.229776,0.187444,0.153119,0.234459,0.176990,0.099186,0.042195,0.070918,0.070894,0.048863,0.135179,0.122725,0.082138,0.092717,0.068596,0.072797,0.066272,0.085323,0.068143,0.059831,0.077815,0.063089,0.058322,0.061984,0.044744,0.049413,0.048899,0.036454,0.040807,0.034065,0.022516,0.027736,0.036816,0.022385,0.018974,0.024938,0.036855,0.035550,0.020199,0.019381,0.020331,0.029193,0.034131,0.024292,0.021468,0.023283,0.010597,0.015470,0.016832,0.010273,0.008021,0.007004,0.006317,0.003638,0.001576,0.000700,0.000985,0.001228,0.001037,0.000584,0.000414,0.000317,0.000177,0.000105,0.000037,0.000031,0.000017,0.000004,0.000008,0.000016,0.000025,0.000011,0.000006,0.000007,0.000023,0.000019,0.000009,0.000013,0.000029,0.000021,0.000009,0.000028,0.000063,0.000028,0.000008,0.000008,0.000036,0.000034,0.000020,0.000008,0.000000
8.505805,128.747356,164.916444,15.330175,3.252374,0.790271,5.060141,5.377952,2.526399,5.605122,11.190853,5.632959,6.024956,5.874601,2.397601,3.871441,6.122829,2.688669,2.711291,4.908841,0.361480,1.369015,2.395767,1.376594,0.432240,0.442578,0.152929,0.308475,0.649010,0.328296,0.161446,0.252485,0.755288,1.248575,0.495389,0.062899,0.028538,0.034498,0.071347,0.089165,0.050572,0.024450,0.034135,0.013715,0.009526,0.016241,0.036480,0.018133,0.003516,0.008750,0.016107,0.012705,0.001354,0.006789,0.012434,0.005578,0.003678,0.004753,0.003503,0.010366,0.007164,0.000659,0.006997,0.002475,0.002286,0.004342,0.002968,0.000835,0.003209,0.003726,0.002049,0.001635,0.003419,0.004857,0.007245,0.006809,0.001844,0.001127,0.001655,0.003795,0.001062,0.001388,0.004866,0.008048,0.001911,0.000446,0.000979,0.000814,0.000023,0.000895,0.000878,0.000536,0.000311,0.000397,0.000789,0.000304,0.000072,0.000095,0.000126,0.000056,0.000031,0.000075,0.000039,0.000026,0.000026,0.000043,0.000012,0.000007,0.000021,0.000046,0.000029,0.000001,0.000002,0.000008,0.000021,0.000026,0.000014,0.000006,0.000026,0.000012,0.000032,0.000019,0.000005,0.000014,0.000008,0.000032,0.000052,0.000027,0.000012,0.000003
8.555805,108.631317,120.310562,34.722751,4.622270,5.124633,0.320970,1.405629,1.672288,2.256611,2.277775,1.794427,4.348551,2.686391,2.016610,2.466609,2.161344,6.547368,4.728931,1.438215,0.373630,0.283689,1.092711,0.117951,0.794160,0.862347,0.185138,0.069317,0.092335,0.414121,0.737007,0.226171,0.267034,0.139764,0.263369,0.169955,0.043573,0.014861,0.027671,0.052271,0.012289,0.038807,0.129146,0.060478,0.009130,0.007095,0.003759,0.014496,0.012772,0.005382,0.000907,0.001245,0.005203,0.020863,0.013480,0.004917,0.001369,0.001684,0.001193,0.000734,0.005059,0.002258,0.001718,0.002868,0.002157,0.001049,0.000804,0.002637,0.003105,0.003446,0.000532,0.000024,0.001216,0.002534,0.000300,0.002533,0.001363,0.003610,0.002300,0.001468,0.001513,0.000839,0.002172,0.000414,0.000830,0.001943,0.002144,0.003489,0.001507,0.000198,0.000473,0.001335,0.000546,0.000374,0.000301,0.000265,0.000243,0.000191,0.000071,0.000077,0.000106,0.000119,0.000006,0.000028,0.000014,0.000015,0.000018,0.000010,0.000013,0.000044,0.000023,0.000009,0.000009,0.000006,0.000011,0.000038,0.000076,0.000090,0.000085,0.000008,0.000011,0.000003,0.000011,0.000017,0.000018,0.000015,0.000002,0.000008,0.000011,0.000013
8.605805,90.318409,103.955626,23.353826,3.156716,1.353899,2.160608,4.822887,7.774473,4.186503,3.868636,0.947402,3.235015,2.885284,1.050570,5.989032,6.803773,1.659026,1.554324,0.733122,0.235381,0.471561,0.913472,0.510335,0.448823,0.108409,0.396450,0.176217,0.247749,0.257309,0.070810,0.034067,0.234586,0.477673,0.257547,0.310486,0.366142,0.123097,0.107618,0.091865,0.017690,0.026523,0.051829,0.029064,0.023230,0.024010,0.008430,0.010830,0.011417,0.005407,0.007439,0.014118,0.009011,0.008161,0.004509,0.002994,0.004327,0.003939,0.002413,0.008118,0.004374,0.002763,0.001496,0.000990,0.001648,0.001381,0.000739,0.002948,0.003932,0.000820,0.001354,0.002208,0.003652,0.004309,0.004123,0.002725,0.001093,0.000169,0.000026,0.000491,0.002609,0.007362,0.005300,0.002291,0.002649,0.001316,0.002223,0.001513,0.000229,0.000453,0.000698,0.000334,0.000524,0.000489,0.000200,0.000192,0.000237,0.000119,0.000115,0.000044,0.000015,0.000056,0.000031,0.000005,0.000008,0.000007,0.000013,0.000021,0.000021,0.000028,0.000063,0.000037,0.000019,0.000009,0.000061,0.000072,0.000068,0.000027,0.000000,0.000016,0.000009,0.000014,0.000023,0.000032,0.000014,0.000008,0.000009,0.000001,0.000024,0.000024
8.655805,14.319441,51.672218,26.667315,8.504669,1.837036,4.088453,1.768268,0.350362,0.757332,1.729193,0.522213,1.145326,1.758594,1.729727,0.526695,3.346392,5.607091,7.875045,1.993989,0.222327,0.154968,0.502764,0.204540,0.193360,0.372317,0.763885,0.541072,0.547600,0.662468,0.118076,0.052263,0.443921,0.873223,0.319623,0.314132,0.188783,0.052534,0.068614,0.130478,0.057898,0.022414,0.026479,0.003885,0.003462,0.017556,0.019832,0.014287,0.021893,0.032106,0.036370,0.027732,0.014896,0.014821,0.003948,0.005308,0.008872,0.002560,0.002315,0.002415,0.005424,0.012008,0.004509,0.002553,0.001482,0.001408,0.004063,0.003125,0.002826,0.005102,0.001950,0.000350,0.003030,0.001304,0.000815,0.002457,0.000245,0.001901,0.001140,0.001281,0.002941,0.002265,0.001897,0.000459,0.000854,0.001988,0.000557,0.000179,0.000694,0.000785,0.000373,0.000051,0.000306,0.000415,0.000227,0.000086,0.000040,0.000020,0.000040,0.000069,0.000042,0.000018,0.000016,0.000021,0.000011,0.000011,0.000013,0.000010,0.000009,0.000028,0.000060,0.000050,0.000016,0.000019,0.000039,0.000014,0.000037,0.000034,0.000005,0.000003,0.000011,0.000032,0.000046,0.000046,0.000011,0.000015,0.000008,0.000028,0.000012,0.000000
8.705805,78.802727,166.625585,47.146973,7.018594,6.775766,3.030397,4.606709,5.943576,3.155055,1.527157,3.655721,1.318417,2.591465,2.765606,2.766685,1.499396,5.094962,5.077618,2.563368,2.144748,4.478469,0.354822,0.935397,0.956634,0.446092,0.351934,0.603605,1.926017,0.623387,0.251804,0.414256,0.317445,0.360537,0.260510,0.033743,0.135204,0.181818,0.091868,0.051484,0.002835,0.054324,0.039364,0.031807,0.021634,0.007985,0.004979,0.008036,0.020275,0.021491,0.005050,0.008692,0.005141,0.008039,0.009365,0.009271,0.002826,0.003719,0.003235,0.004793,0.007450,0.003902,0.008340,0.005640,0.010793,0.001861,0.001718,0.003876,0.004733,0.004472,0.003238,0.002542,0.001103,0.001360,0.001785,0.001989,0.000690,0.001390,0.003622,0.002615,0.000816,0.000126,0.000818,0.003236,0.001412,0.000861,0.003659,0.002067,0.001369,0.001395,0.000913,0.000004,0.000301,0.000206,0.000066,0.000101,0.000063,0.000011,0.000130,0.000176,0.000117,0.000055,0.000051,0.000027,0.000061,0.000039,0.000035,0.000007,0.000008,0.000007,0.000011,0.000013,0.000022,0.000023,0.000011,0.000005,0.000008,0.000005,0.000004,0.000080,0.000100,0.000021,0.000016,0.000014,0.000007,0.000008,0.000019,0.000044,0.000020,0.000005
8.755805,1.600140,88.012516,47.358058,26.390022,4.895910,4.573636,8.927764,4.013047,2.619755,1.626382,1.424104,5.929993,4.563417,1.715335,7.579249,7.291206,1.512209,3.002317,0.354656,4.495558,3.529163,0.380353,0.918882,0.364237,0.479573,0.439756,0.595983,0.951377,0.643547,0.265539,0.162548,0.050067,0.057860,0.211889,0.377002,0.292193,0.082574,0.105039,0.058098,0.036030,0.027470,0.023283,0.025660,0.023302,0.009165,0.003561,0.016580,0.008835,0.022074,0.032289,0.018267,0.006044,0.009040,0.011481,0.013543,0.012736,0.003093,0.004861,0.003297,0.005730,0.002625,0.006651,0.001172,0.007122,0.005367,0.004445,0.001935,0.001306,0.002839,0.003055,0.002260,0.000625,0.002999,0.002245,0.001133,0.001059,0.000489,0.000395,0.000767,0.000725,0.000224,0.000600,0.002936,0.005340,0.002135,0.000365,0.001335,0.000850,0.000788,0.001259,0.000866,0.000339,0.000299,0.000204,0.000181,0.000098,0.000131,0.000165,0.000121,0.000053,0.000033,0.000042,0.000008,0.000003,0.000021,0.000028,0.000012,0.000012,0.000017,0.000001,0.000009,0.000017,0.000013,0.000044,0.000087,0.000054,0.000027,0.000010,0.000014,0.000013,0.000012,0.000004,0.000051,0.000048,0.000006,0.000006,0.000021,0.000026,0.000009
